"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000042062",529.580434708431,3.50771136348777,0.134086231331983,26.1601159838929,7.56121314927223e-151,6.94213882267557e-149,"RIPOR3","140876","RIPOR family member 3"
"ENSG00000085117",3114.20548141785,1.42947650475769,0.0547746330011731,26.0974182104895,3.90030464383021e-150,3.55872516881154e-148,"CD82","3732","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726882981,0.0591378556700824,26.0883194249857,4.94717037284371e-150,4.48604523315272e-148,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820297438,0.0559767011927856,26.0843917533776,5.48175077489826e-150,4.94030177197886e-148,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909590155,0.0653660752021933,-25.9893085311714,6.54138050122046e-149,5.85932192456882e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948615,25.9632398074477,1.28882642604896e-148,1.14744607264601e-146,"AREG","374","amphiregulin"
"ENSG00000113810",918.429735878976,-1.9856603586085,0.0766078929388872,-25.9197881893519,3.98526121261302e-148,3.52671609718586e-146,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812481683,0.120040921323265,-25.898652647331,6.89655227997041e-148,6.0664882031596e-146,"CCNA2","890","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232847218,0.083290787380842,25.8674746178202,1.54746862251913e-147,1.35311393242893e-145,"EDNRA","1909","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759497145,0.0467677423122296,-25.8506726046364,2.39109822555632e-147,2.07841614990665e-145,"EHD1","10938","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413926274,0.0563313283115265,25.808092634046,7.19373656175939e-147,6.21623471130855e-145,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.05868183015002,0.0411586251334607,-25.7219920907743,6.63488639520053e-146,5.69979421903484e-144,"TUBB","203068","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824026892,0.0683097957059864,-25.670084680333,2.52334460701774e-145,2.15511234169131e-143,"XBP1","7494","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688113918,0.0516721619357295,25.6470182685122,4.56460611573731e-145,3.87595744740931e-143,"SNX9","51429","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.98825121526191,0.0385656528082806,-25.6251649667322,7.99979040230769e-145,6.75384603505172e-143,"ANXA2","302","annexin A2"
"ENSG00000158710",4951.47819637121,-1.05787565273549,0.0413543292820911,-25.5807716169058,2.4971758688054e-144,2.09620077215722e-142,"TAGLN2","8407","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277598525,0.0634674544120085,25.5755141122869,2.8572012685399e-144,2.38478901334381e-142,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.1689976872433,0.124227298531548,-25.5096723884608,1.5397125265507e-143,1.2778744076288e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762574231,0.0405808317851808,25.4710803172786,4.12403275283544e-143,3.40348545725577e-141,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839037324,0.0710165963347335,25.4605047790625,5.40086963182112e-143,4.43233379281857e-141,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394105632,0.0634210302203176,25.4409922931119,8.88115560254714e-143,7.24800976674542e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730740318,0.0499551305572347,-25.3064558795372,2.71213784768514e-141,2.20117707085606e-139,"ACO1","48","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777148493,0.0642144812904754,25.2185759184062,2.50600255577268e-140,2.02270206287366e-138,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.3782928819043,0.0943256759250183,-25.2136320103856,2.839279789063e-140,2.27918142630249e-138,"NAV2","89797","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.55950415467193,0.0620491175781716,-25.1333816747227,2.14754561186018e-139,1.71453505642533e-137,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424592027,0.0559821284318713,25.1073741797939,4.13164558693871e-139,3.28074992822323e-137,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411661267,0.0786211089483478,-25.0978921946908,5.24395040293098e-139,4.14159308704603e-137,"TJP2","9414","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311284338,0.0764403506680573,25.0604961398206,1.34156836458447e-138,1.05388445324844e-136,"CCNG2","901","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345192893,0.0702045197529558,25.0377533827504,2.37365405995011e-138,1.85473287982272e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017794577,0.0556427693801095,-24.983123475567,9.327115953221e-138,7.24948853718606e-136,"RNF10","9921","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774541526,0.0455250243716971,24.8809915216534,1.19506282162757e-136,9.23972255247843e-135,"SEMA3A","10371","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953726589,0.0885452938385348,-24.8118159873311,6.68413755988355e-136,5.14083668872719e-134,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074338827,0.102393459768915,-24.7804962261717,1.45502167710784e-135,1.11324314774553e-133,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.1405790382385,0.0461089688529489,24.7365982500291,4.32165409047663e-135,3.28938334658558e-133,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334360998379,0.123854621790484,-24.7333814895162,4.68016977644672e-135,3.54390175340218e-133,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714130356,0.0797054445406317,24.7163434399929,7.13694409698992e-135,5.37649788639907e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.1653239710393,0.0471548307265073,24.7127166630721,7.80734568061725e-135,5.85152592082997e-133,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612035662,0.058775432399484,24.6694249818799,2.27765304456239e-134,1.69841234642749e-132,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894932035,0.103319862571525,-24.6318460553366,5.76041460465908e-134,4.27376214860817e-132,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720334203,0.0674223960280527,-24.5846677215738,1.84284728162815e-133,1.36037319432751e-131,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459319044,0.0647776353171423,-24.564258719851,3.04554492332999e-133,2.23695274618588e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073374,4.01054310969177,0.163786565268101,24.4863985219236,2.0622670925798e-132,1.50719918358195e-130,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858190976,0.127266681104573,-24.4189488948502,1.0760465937055e-131,7.8253091393732e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912744609,0.0610140195464135,-24.4015906264547,1.64497060664631e-131,1.1903752813613e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041956025,0.0455393933408285,-24.3960302950325,1.88441065563684e-131,1.35696041820123e-129,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333161121,0.0735280678633347,-24.3797148993915,2.80717791536443e-131,2.01158261349773e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540528246,0.077715272913442,-24.3726275965357,3.33752916712478e-131,2.38001473131374e-129,"CNN1","1264","calponin 1"
"ENSG00000070669",959.561594045913,-2.13885806171195,0.0878715008141749,-24.3407480456613,7.26461657148844e-131,5.15542113213358e-129,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697714344,0.0858107033372496,-24.3186094040274,1.24603107340469e-130,8.80009445592061e-129,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561652476,0.0431513717967467,24.2679565659534,4.27406402557466e-130,3.00411485816707e-128,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601860183,0.101351265716578,-24.2007438314667,2.18496776346733e-129,1.52843697358738e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895914017,0.074781105413122,24.1758790426083,3.99108376569935e-129,2.77862656483997e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573274717,0.0798965388007516,-24.1466747083795,8.09204466224672e-129,5.60717623058511e-127,"TMPO","7112","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284596825,0.0518521130847307,-24.119804798014,1.54939408581243e-128,1.06857272866595e-126,"LMNB2","84823","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120024663,0.084508029380307,24.1166574962351,1.67180075814272e-128,1.14760528678115e-126,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358342781,0.107886184563985,-24.1078465601428,2.0682793347162e-128,1.4131638803247e-126,"CENPE","1062","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183753677,0.0841211222002095,-24.1060958829163,2.15759229396097e-128,1.46736253695772e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724653629,0.0843251966726917,24.0962052472071,2.73950596916814e-128,1.85453192106359e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025641423,0.0679238836261896,-24.0934435583897,2.92833567915591e-128,1.97326840031194e-126,"VGLL3","389136","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579577465,0.106782847005769,-24.0918449724015,3.04351933719958e-128,2.0415205051809e-126,"KIF11","3832","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.28493645278672,0.0533739800234511,-24.0742109211671,4.65725205694224e-128,3.10977421438552e-126,"GAS6","2621","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420840418,0.0634942741763489,24.0053804563677,2.4433356394058e-127,1.62409957207562e-125,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757724401,0.0612758613001146,24.0015814717118,2.67703744019744e-127,1.77142702686939e-125,"CASP4","837","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997316816,0.0505707517667795,23.9114494232715,2.32826834791497e-126,1.53373372335744e-124,"FOXF1","2294","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838782537,0.0507353378454033,-23.9067766045292,2.60398381107502e-126,1.70770188324518e-124,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634587,0.20058934516397,23.8923338247515,3.67966138908707e-126,2.4024100358084e-124,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643047927,0.0773561396023216,23.8499030582945,1.01498801288689e-125,6.59742208376479e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627918854,0.0645646654140039,-23.8228800432215,1.93505877771867e-125,1.25224728831221e-123,"XPO7","23039","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727046027336,0.0628971158953109,-23.8050733958214,2.95923241081132e-125,1.90662825064992e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148094027,0.101650561141396,-23.7816835814376,5.16772326234757e-125,3.31501549012602e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.11916995999026,0.0470619560964553,23.7807786335204,5.28034223014166e-125,3.37253162438178e-123,"ATP13A3","79572","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258433088,0.0523204683137356,23.7035834024692,3.31159164041984e-124,2.10594290899426e-122,"PTN","5764","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.61109105985735,0.0680399231413624,23.6786137531356,5.98967767866724e-124,3.79260194394922e-122,"PLXNB1","5364","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343074,0.128306142244436,-23.6338507290928,1.7302441532603e-123,1.0908706700169e-121,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155157255,0.0386345774101546,-23.6272069308911,2.02493813127302e-123,1.27121116018806e-121,"VIM","7431","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966463208,0.0512947137833783,-23.6106135565284,2.99863329655884e-123,1.87446481389146e-121,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997817225,0.0824915568965576,-23.6056882841244,3.36908459928351e-123,2.09711240523198e-121,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253882272,0.0923899221039803,-23.6003287930987,3.82426942036092e-123,2.3704015943081e-121,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.58967533090258,0.0673979858285933,-23.5863922542944,5.31623755295542e-123,3.28132477533257e-121,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072860297,0.0411329306000671,-23.5554593053653,1.10363207792492e-122,6.78341222791508e-121,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.1728919297438,0.0497935266208746,-23.5551086524587,1.11280203634335e-122,6.8112757974516e-121,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665801977897,0.047921705771386,-23.5103905765328,3.19348859669163e-122,1.94657043507884e-120,"CAPNS1","826","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426783169,0.0818341387410788,23.496114181825,4.46942995506213e-122,2.71305479503565e-120,"FZD8","8325","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160740051,0.0741982512318754,23.485211288267,5.77674017036012e-122,3.4921939548391e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269392921,0.13556573869131,-23.4844933879544,5.87513936147405e-122,3.53712283688745e-120,"CEP55","55165","centrosomal protein 55"
"ENSG00000148700",4285.82315131084,0.98780343645248,0.0420932545908338,23.4670244925082,8.86017758525893e-122,5.31249015214096e-120,"ADD3","120","adducin 3"
"ENSG00000076382",405.631109926366,-2.73533208665193,0.116590497934532,-23.4610207101773,1.0203131090759e-121,6.09284535460362e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000184743",1576.71654061342,-1.67301179946511,0.0713119534747653,-23.4604679572707,1.03365495421001e-121,6.14752683293321e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000154380",2793.82588213183,-1.19258973715863,0.0508599325287085,-23.4485119791589,1.36893122092873e-121,8.10870953042058e-120,"ENAH","55740","ENAH actin regulator"
"ENSG00000197063",1329.11793708827,1.50802309714914,0.0643482433281138,23.4353421189711,1.86510432155235e-121,1.10033664592787e-119,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55143336919668,0.0663293082733826,-23.3898620320643,5.41980419907545e-121,3.18467694737674e-119,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000102996",367.71965591051,3.29631501664483,0.140991826026192,23.3794760274433,6.91280505916884e-121,4.04578112825459e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000114850",6573.62781699394,-1.22649686006532,0.0524738629469634,-23.3734814093061,7.95470890706635e-121,4.63709023193669e-119,"SSR3","6747","signal sequence receptor subunit 3"
"ENSG00000006468",1084.58824621265,1.63286372423449,0.0699909006593893,23.3296572676042,2.21756855381081e-120,1.28759217610596e-118,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000144959",842.046399250896,-1.75491947607255,0.0752295103094573,-23.3275408659936,2.33001434737427e-120,1.34755554184756e-118,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000150636",342.248144196322,3.13690163020887,0.134608555874158,23.3038799787845,4.04934817888861e-120,2.33274214697544e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000139734",376.886782058311,-3.00416047357157,0.129060252523922,-23.2771935186996,7.54767466895059e-120,4.33106800339391e-118,"DIAPH3","81624","diaphanous related formin 3"
